kilo-Electron Volt [keV],Counts
5.671,40.327
5.681,32.518
5.691,31.709
5.701,55.899
5.711,30.09
5.721,41.281
5.731,44.497
5.741,39.714
5.751,52.97
5.761,33.226
5.771,20.482
5.781,35.719
5.791,31.955
5.801,61.191
5.811,40.427
5.821,20.663
5.831,25.894
5.841,35.126
5.851,36.357
5.861,53.588
5.871,49.819
5.881,34.05
5.891,35.281
5.901,27.513
5.911,72.744
5.921,59.975
5.931,52.206
5.941,29.437
5.951,46.668
5.961,40.899
5.971,51.131
5.981,23.362
5.991,53.588
6.001,30.814
6.011,59.04
6.021,59.266
6.031,20.492
6.041,31.698
6.051,46.905
6.061,47.111
6.071,21.317
6.081,53.523
6.091,23.729
6.101,37.935
6.111,32.141
6.121,29.347
6.131,32.553
6.141,33.759
6.151,47.965
6.161,22.171
6.171,41.372
6.181,36.573
6.191,30.774
6.201,26.975
6.211,44.176
6.221,36.377
6.231,25.578
6.241,40.779
6.251,38.98
6.261,51.181
6.271,39.382
6.281,48.583
6.291,58.784
6.301,81.985
6.311,58.186
6.321,100.39
6.331,104.59
6.341,76.789
6.351,107.99
6.361,76.191
6.371,103.39
6.381,145.59
6.391,111.79
6.401,121.06
6.411,97.327
6.421,153.59
6.431,118.86
6.441,79.126
6.451,98.392
6.461,90.658
6.471,76.925
6.481,81.191
6.491,79.457
6.501,61.724
6.511,53.99
6.521,54.256
6.531,26.523
6.541,52.769
6.551,40.015
6.561,41.261
6.571,30.508
6.581,29.754
6.591,41
6.601,19.246
6.611,28.447
6.621,33.648
6.631,42.854
6.641,29.06
6.651,43.266
6.661,19.472
6.671,36.673
6.681,25.874
6.691,27.075
6.701,32.276
6.711,51.477
6.721,36.678
6.731,56.91
6.741,31.141
6.751,32.372
6.761,31.603
6.771,51.834
6.781,50.065
6.791,26.296
6.801,32.528
6.811,48.759
6.821,54.99
6.831,49.221
6.841,32.452
6.851,40.683
6.861,31.915
6.871,11.146
6.881,24.312
6.891,28.477
6.901,52.643
6.911,30.809
6.921,37.975
6.931,32.141
6.941,31.307
6.951,39.472
6.961,37.638
6.971,51.804
6.981,44.97
6.991,37.136
7.001,46.302
7.011,39.467
7.021,52.633
7.031,57.799
7.041,48.965
7.051,58.131
7.061,53.296
7.071,55.462
7.081,78.628
7.091,53.794
7.101,46.96
7.111,54.126
7.121,50.291
7.131,44.457
7.141,25.623
7.151,50.789
7.161,25.955
7.171,38.121
7.181,37.286
7.191,53.452
7.201,33.618
7.211,51.784
7.221,21.95
7.231,28.116
7.241,39.281
7.251,39.447
7.261,40.613
7.271,46.779
7.281,53.945
7.291,64.146
7.301,27.347
7.311,54.548
7.321,37.749
7.331,30.95
7.341,36.151
7.351,26.352
7.361,55.553
7.371,48.754
7.381,30.955
7.391,45.156
7.401,58.357
7.411,31.558
7.421,55.759
7.431,49.96
7.441,34.161
7.451,53.362
7.461,39.563
7.471,36.764
7.481,38.965
7.491,30.166
7.501,31.367
7.511,46.568
7.521,53.774
7.531,34.98
7.541,41.186
7.551,51.417
7.561,30.648
7.571,53.879
7.581,34.111
7.591,26.342
7.601,42.573
7.611,34.804
7.621,53.035
7.631,30.266
7.641,43.497
7.651,38.729
7.661,49.96
7.671,52.191
7.681,30.422
7.691,33.653
7.701,40.884
7.711,22.116
7.721,29.322
7.731,14.528
7.741,29.693
7.751,25.859
7.761,22.025
7.771,32.191
7.781,31.357
7.791,38.523
7.801,33.688
7.811,39.854
7.821,58.02
7.831,36.186
7.841,22.352
7.851,23.518
7.861,31.683
7.871,37.849
7.881,41.015
7.891,43.181
7.901,20.347
7.911,26.513
7.921,53.678
7.931,31.844
7.941,33.01
7.951,32.176
7.961,40.342
7.971,32.508
7.981,37.673
7.991,27.839
8.002,38.005
8.012,40.171
8.022,31.337
8.032,39.508
8.042,33.678
8.052,36.849
8.062,43.02
8.072,47.191
8.082,45.377
8.092,20.563
8.102,46.749
8.112,31.935
8.122,43.121
8.132,27.307
8.142,30.492
8.152,49.678
8.162,44.864
8.172,74.05
8.182,41.236
8.192,40.422
8.202,41.608
8.212,26.794
8.222,43.98
8.232,39.166
8.242,54.352
8.252,57.538
8.262,71.724
8.272,23.94
8.282,41.156
8.292,57.372
8.302,53.588
8.312,31.804
8.322,34.025
8.332,50.246
8.342,49.467
8.352,41.688
8.362,37.91
8.372,39.131
8.382,13.352
8.392,23.508
8.402,41.663
8.412,17.819
8.422,23.975
8.432,27.131
8.442,33.286
8.452,27.442
8.462,26.598
8.472,34.754
8.482,29.91
8.492,30.065
8.502,32.221
8.512,36.377
8.522,31.533
8.532,28.688
8.542,44.844
8.552,44
8.562,41.156
8.572,50.312
8.582,30.467
8.592,52.643
8.602,25.819
8.612,15.995
8.622,30.166
8.632,60.337
8.642,20.508
8.652,23.678
8.662,41.849
8.672,31.02
8.682,17.191
8.692,43.362
8.702,34.533
8.712,11.704
8.722,43.844
8.732,32.985
8.742,46.126
8.752,44.266
8.762,32.407
8.772,46.548
8.782,18.688
8.792,30.829
8.802,26.97
8.812,25.116
8.822,23.261
8.832,28.407
8.842,39.553
8.852,26.698
8.862,25.844
8.872,37.99
8.882,28.136
8.892,28.281
8.902,30.427
8.912,32.573
8.922,26.719
8.932,29.864
8.942,45.01
8.952,31.156
8.962,33.302
8.972,38.447
8.982,44.593
8.992,29.739
9.002,41.884
9.012,16.03
9.022,52.176
9.032,31.322
9.042,52.467
9.052,23.613
9.062,30.759
9.072,21.905
9.082,57.05
9.092,46.196
9.102,37.342
9.112,25.487
9.122,39.643
9.132,25.799
9.142,22.955
9.152,29.111
9.162,30.266
9.172,45.422
9.182,49.578
9.192,27.739
9.202,46.899
9.212,31.06
9.222,50.221
9.232,48.382
9.242,28.543
9.252,24.709
9.262,31.874
9.272,13.04
9.282,24.171
9.292,36.302
9.302,34.432
9.312,32.563
9.322,37.693
9.332,42.824
9.342,37.955
9.352,36.085
9.362,30.216
9.372,32.347
9.382,40.477
9.392,34.608
9.402,38.739
9.412,23.869
9.422,43
9.432,36.131
9.442,32.261
9.452,28.392
9.462,38.523
9.472,28.653
9.482,56.784
9.492,23.915
9.502,15.045
9.512,52.196
9.522,16.347
9.532,10.497
9.542,39.623
9.552,32.749
9.562,11.874
9.572,22
9.582,25.126
9.592,45.251
9.602,17.377
9.612,28.503
9.622,22.628
9.632,30.754
9.642,25.879
9.652,34.005
9.662,30.131
9.672,30.256
9.682,39.382
9.692,21.508
9.702,23.633
9.712,28.759
9.722,34.884
9.732,36.01
9.742,30.136
9.752,42.261
9.762,33.387
9.772,32.513
9.782,21.638
9.792,34.764
9.802,42.889
9.812,45.03
9.822,17.171
9.832,32.312
9.842,29.452
9.852,37.593
9.862,19.734
9.872,24.874
9.882,35.015
9.892,29.156
9.902,19.296
9.912,32.437
9.922,27.578
9.932,18.719
9.942,39.859
9.952,24
9.962,30.141
9.972,20.281
9.982,32.422
9.992,41.563
10.002,23.704
10.012,15.844
10.022,34.98
10.032,18.116
10.042,39.251
10.052,16.387
10.062,13.528
10.072,28.653
10.082,32.779
10.092,24.905
10.102,53.03
10.112,40.156
10.122,26.281
10.132,30.407
10.142,31.533
10.152,26.658
10.162,34.784
10.172,41.91
10.182,42.035
10.192,42.161
10.202,27.286
10.212,37.412
10.222,37.538
10.232,38.663
10.242,47.789
10.252,9.9246
10.262,25.03
10.272,42.136
10.282,18.241
10.292,26.347
10.302,9.4523
10.312,27.553
10.322,37.653
10.332,27.759
10.342,29.864
10.352,27.97
10.362,35.075
10.372,40.181
10.382,25.286
10.392,14.392
10.402,26.497
10.412,25.603
10.422,23.714
10.432,32.824
10.442,26.935
10.452,40.045
10.462,16.156
10.472,22.266
10.482,28.377
10.492,26.487
10.502,16.598
10.512,25.709
10.522,16.819
10.532,21.93
10.542,30.04
10.552,26.191
10.562,30.342
10.572,8.4925
10.582,30.623
10.592,20.754
10.602,26.884
10.612,32.015
10.622,22.146
10.632,17.276
10.642,27.407
10.652,29.538
10.662,32.668
10.672,19.799
10.682,23.93
10.692,31.06
10.702,23.191
10.712,41.322
10.722,19.452
10.732,31.583
10.742,36.714
10.752,29.844
10.762,33.975
10.772,32.106
10.782,39.236
10.792,10.367
10.802,11.492
10.812,22.618
10.822,18.744
10.832,28.869
10.842,18.995
10.852,12.121
10.862,23.246
10.872,34.372
10.882,37.497
10.892,38.623
10.902,25.749
10.912,23.874
10.922,30
10.932,27.126
10.942,17.251
10.952,23.377
10.962,28.503
10.972,42.628
10.982,30.754
10.992,18.879
11.002,33.005
11.012,40.131
11.022,31.256
11.032,27.382
11.042,16.508
11.052,25.633
11.062,32.759
11.072,21.884
11.082,22.01
11.092,31.136
11.102,12.261
11.112,20.377
11.122,38.492
11.132,40.608
11.142,21.724
11.152,36.839
11.162,18.955
11.172,12.07
11.182,36.181
11.192,24.291
11.202,23.402
11.212,39.513
11.222,23.623
11.232,11.734
11.242,20.839
11.252,26.945
11.262,30.05
11.272,26.156
11.282,30.261
11.292,26.367
11.302,21.472
11.312,14.578
11.322,23.683
11.332,25.789
11.342,16.894
11.352,24
11.362,15.106
11.372,24.211
11.382,30.317
11.392,36.422
11.402,26.528
11.412,17.633
11.422,43.739
11.432,20.844
11.442,27.95
11.452,24.055
11.462,26.161
11.472,33.266
11.482,28.372
11.492,9.4774
11.502,25.558
11.512,29.638
11.522,41.719
11.532,29.799
11.542,29.879
11.552,23.96
11.562,22.04
11.572,30.121
11.582,33.201
11.592,34.281
11.602,17.362
11.612,14.442
11.622,40.523
11.632,17.603
11.642,33.683
11.652,23.764
11.662,34.844
11.672,14.925
11.682,23.005
11.692,16.09
11.702,18.176
11.712,29.261
11.722,32.347
11.732,42.432
11.742,42.518
11.752,21.603
11.762,33.688
11.772,26.774
11.782,22.859
11.792,8.9447
11.802,24.015
11.812,30.085
11.822,20.161
11.832,25.236
11.842,26.312
11.852,13.387
11.862,39.462
11.872,26.538
11.882,19.613
11.892,23.688
11.902,14.764
11.912,18.839
11.922,30.935
11.932,11.03
11.942,17.126
11.952,22.221
11.962,20.317
11.972,23.412
11.982,23.508
11.992,18.603
12.002,29.698
12.012,25.794
12.022,25.889
12.032,22.985
12.042,10.08
12.052,32.171
12.062,31.261
12.072,26.352
12.082,26.442
12.092,23.533
12.102,23.623
12.112,29.714
12.122,19.804
12.132,29.894
12.142,21.985
12.152,18.075
12.162,35.166
12.172,24.256
12.182,21.347
12.192,17.437
12.202,23.528
12.212,21.618
12.222,25.709
12.232,9.799
12.242,26.879
12.252,20.96
12.262,26.04
12.272,19.121
12.282,20.201
12.292,15.281
12.302,21.362
12.312,9.4422
12.322,23.518
12.332,21.593
12.342,21.668
12.352,21.744
12.362,21.819
12.372,34.894
12.382,17.97
12.392,11.045
12.402,9.1206
12.412,25.191
12.422,21.261
12.432,17.332
12.442,17.402
12.452,26.472
12.462,24.543
12.472,29.613
12.482,23.683
12.492,28.754
12.502,31.824
12.512,22.899
12.522,17.975
12.532,2.0503
12.542,24.085
12.552,21.121
12.562,19.156
12.572,26.191
12.582,11.226
12.592,24.261
12.602,24.296
12.612,34.332
12.622,13.367
12.632,16.407
12.642,14.447
12.652,11.487
12.662,7.5276
12.672,31.568
12.682,18.608
12.692,18.648
12.702,19.698
12.712,30.749
12.722,27.799
12.732,20.849
12.742,16.899
12.752,14.95
12.762,20
12.772,16.05
12.782,19.101
12.792,14.151
12.802,23.201
12.812,19.251
12.822,17.302
12.832,32.352
12.842,13.402
12.852,18.452
12.862,31.503
12.872,17.553
12.882,37.603
12.892,16.653
12.902,17.704
12.912,6.7538
12.922,19.804
12.932,23.854
12.942,12.905
12.952,22.955
12.962,21.01
12.972,12.065
12.982,21.121
12.992,18.176
13.002,18.231
13.012,18.286
13.022,18.342
13.032,20.397
13.042,10.452
13.052,18.508
13.062,23.563
13.072,9.6181
13.082,17.673
13.092,22.729
13.102,17.784
13.112,15.839
13.122,16.894
13.132,24.95
13.142,13.005
13.152,18.06
13.162,6.1156
13.172,5.1709
13.182,26.226
13.192,22.281
13.202,22.337
13.212,18.392
13.222,22.447
13.232,9.5025
13.242,10.558
13.252,18.613
13.262,18.668
13.272,30.724
13.282,25.779
13.292,22.834
13.302,11.889
13.312,20.945
13.322,20.025
13.332,20.106
13.342,17.186
13.352,20.266
13.362,20.347
13.372,10.427
13.382,16.508
13.392,15.588
13.402,13.668
13.412,29.749
13.422,10.829
13.432,24.91
13.442,8.9899
13.452,11.07
13.462,19.151
13.472,14.231
13.482,17.312
13.492,12.392
13.502,16.472
13.512,16.553
13.522,7.6332
13.532,12.714
13.542,9.794
13.552,19.874
13.562,16.955
13.572,22.035
13.582,11.116
13.592,16.196
13.602,14.276
13.612,15.357
13.622,12.437
13.632,17.518
13.642,25.598
13.652,13.678
13.662,25.759
13.672,7.8392
13.682,17.915
13.692,17.99
13.702,18.065
13.712,13.141
13.722,28.216
13.732,18.291
13.742,14.367
13.752,14.442
13.762,14.518
13.772,11.593
13.782,18.668
13.792,19.744
13.802,7.8191
13.812,18.889
13.822,22.96
13.832,22.03
13.842,17.101
13.852,11.171
13.862,13.241
13.872,20.312
13.882,15.382
13.892,24.452
13.902,4.5226
13.912,22.573
13.922,15.623
13.932,12.673
13.942,15.724
13.952,16.774
13.962,6.8241
13.972,16.874
13.982,14.925
13.992,18.975
14.002,13.025
14.012,16.075
14.022,7.1256
14.032,12.176
14.042,12.226
14.052,15.276
14.062,14.327
14.072,16.377
14.082,16.427
14.092,10.477
14.102,12.528
14.112,17.578
14.122,11.628
14.132,10.678
14.142,6.7286
14.152,16.779
14.162,16.829
14.172,22.879
14.182,13.93
14.192,12.98
14.202,7.0302
14.212,12.08
14.222,18.131
14.232,12.181
14.242,17.231
14.252,23.281
14.262,10.332
14.272,10.382
14.282,12.432
14.292,17.482
14.302,17.533
14.312,24.583
14.322,7.6332
14.332,15.683
14.342,26.734
14.352,16.784
14.362,14.834
14.372,19.884
14.382,18.935
14.392,13.985
14.402,18.035
14.412,8.0854
14.422,12.136
14.432,13.186
14.442,11.236
14.452,17.286
14.462,8.3367
14.472,14.387
14.482,19.437
14.492,6.4874
14.502,16.533
14.512,10.578
14.522,8.6231
14.532,15.668
14.542,6.7136
14.552,16.759
14.562,6.804
14.572,18.849
14.582,10.894
14.592,7.9548
14.602,19.015
14.612,6.0754
14.622,10.131
14.632,11.186
14.642,24.241
14.652,21.296
14.662,18.352
14.672,16.407
14.682,4.4623
14.692,9.5075
14.702,13.553
14.712,15.598
14.722,9.6432
14.732,14.688
14.742,7.7337
14.752,15.779
14.762,16.824
14.772,10.869
14.782,5.9146
14.792,16.96
14.802,17.005
14.812,11.05
14.822,23.095
14.832,6.1407
14.842,11.186
14.852,18.231
14.862,14.276
14.872,21.322
14.882,21.367
14.892,17.412
14.902,7.4573
14.912,15.503
14.922,13.548
14.932,25.593
14.942,4.6382
14.952,12.678
14.962,10.719
14.972,15.759
14.982,10.799
14.992,15.839
15.002,13.879
15.012,23.92
15.022,20.96
15.032,7
15.042,9.0402
15.052,11.08
15.062,14.121
15.072,9.1608
15.082,19.201
15.092,16.241
15.102,14.281
15.112,16.322
15.122,8.3618
15.132,8.402
15.142,13.442
15.152,13.482
15.162,5.5226
15.172,24.563
15.182,14.603
15.192,9.6432
15.202,9.6834
15.212,8.7236
15.222,11.764
15.232,17.804
15.242,14.844
15.252,15.884
15.262,13.925
15.272,11.965
15.282,14.005
15.292,11.045
15.302,1.0854
15.312,9.1005
15.322,19.116
15.332,13.131
15.342,13.146
15.352,7.1608
15.362,8.1759
15.372,7.206
15.382,12.236
15.392,5.2663
15.402,17.296
15.412,9.3266
15.422,11.357
15.432,7.3869
15.442,13.417
15.452,13.447
15.462,10.477
15.472,7.5075
15.482,10.538
15.492,10.568
15.502,9.598
15.512,13.628
15.522,1.6583
15.532,12.688
15.542,16.719
15.552,8.7487
15.562,10.779
15.572,15.809
15.582,17.839
15.592,13.869
15.602,26.899
15.612,13.93
15.622,12.96
15.632,10.99
15.642,11.02
15.652,13.05
15.662,10.08
15.672,6.1106
15.682,4.1407
15.692,11.171
15.702,18.201
15.712,14.231
15.722,7.2613
15.732,5.2915
15.742,6.3216
15.752,13.352
15.762,13.382
15.772,11.412
15.782,14.442
15.792,9.4724
15.802,16.503
15.812,12.533
15.822,12.568
15.832,5.603
15.842,8.6382
15.852,12.673
15.862,8.7085
15.872,6.7437
15.882,5.7789
15.892,20.814
15.902,8.8492
15.912,11.884
15.922,7.9196
15.932,16.955
15.942,15.99
15.952,8.0251
15.962,11.06
15.972,13.095
15.982,9.1307
15.992,11.166
16.002,12.201
16.012,18.236
16.022,14.271
16.032,9.3065
16.042,4.3417
16.052,10.377
16.062,9.4121
16.072,6.4472
16.082,6.4824
16.092,4.5176
16.102,17.553
16.112,11.588
16.122,10.623
16.132,12.658
16.142,8.6935
16.152,10.729
16.162,11.764
16.172,14.799
16.182,15.834
16.192,6.8693
16.202,7.9045
16.212,6.9397
16.222,13.975
16.232,16.01
16.242,19.045
16.252,9.0804
16.262,5.1156
16.272,8.1508
16.282,4.1859
16.292,15.221
16.302,9.2563
16.312,12.291
16.322,6.3266
16.332,8.3618
16.342,9.397
16.352,10.432
16.362,10.467
16.372,13.503
16.382,9.5377
16.392,17.573
16.402,8.608
16.412,11.643
16.422,9.6784
16.432,7.7136
16.442,6.7487
16.452,12.784
16.462,10.819
16.472,11.854
16.482,7.8894
16.492,8.9246
16.502,10.96
16.512,6.995
16.522,10.03
16.532,8.0653
16.542,5.1005
16.552,13.136
16.562,6.1709
16.572,2.206
16.582,16.226
16.592,7.2462
16.602,9.2663
16.612,5.2864
16.622,8.3065
16.632,13.327
16.642,12.347
16.652,9.3668
16.662,7.3869
16.672,11.407
16.682,14.427
16.692,4.4472
16.702,8.4673
16.712,8.4874
16.722,7.5075
16.732,4.5276
16.742,2.5477
16.752,6.5678
16.762,3.5879
16.772,8.608
16.782,7.6281
16.792,14.648
16.802,14.668
16.812,6.6884
16.822,5.7085
16.832,4.7286
16.842,13.749
16.852,4.7688
16.862,8.7889
16.872,12.809
16.882,8.8342
16.892,2.8593
16.902,8.8844
16.912,6.9095
16.922,6.9347
16.932,13.96
16.942,7.9849
16.952,11.01
16.962,4.0352
16.972,9.0603
16.982,14.085
16.992,8.1106
17.002,3.1357
17.012,10.161
17.022,8.1859
17.032,5.2111
17.042,12.236
17.052,7.2613
17.062,17.286
17.072,15.312
17.082,8.3367
17.092,15.362
17.102,6.3869
17.112,8.4121
17.122,8.4372
17.132,5.4623
17.142,7.4874
17.152,3.5126
17.162,5.5377
17.172,8.5628
17.182,3.5879
17.192,3.6131
17.202,9.6382
17.212,10.663
17.222,9.6884
17.232,8.7136
17.242,7.7387
17.252,6.7638
17.262,8.7889
17.272,3.8141
17.282,7.8392
17.292,7.8643
17.302,10.889
17.312,6.9146
17.322,4.9397
17.332,3.9648
17.342,9.9899
