kilo-Electron Volt [keV],Counts
8.402,67.201
8.412,68.548
8.422,60.894
8.432,47.241
8.442,41.588
8.452,79.935
8.462,80.281
8.472,31.628
8.482,80.94
8.492,36.251
8.502,49.563
8.512,66.874
8.522,50.186
8.532,50.497
8.542,72.809
8.552,29.121
8.562,37.407
8.572,57.693
8.582,54.98
8.592,57.266
8.602,78.553
8.612,65.839
8.622,70.126
8.632,41.412
8.642,71.698
8.652,61.985
8.662,63.271
8.672,90.558
8.682,55.844
8.692,47.131
8.702,67.417
8.712,74.704
8.722,74.99
8.732,38.276
8.742,91.563
8.752,56.849
8.762,46.136
8.772,50.422
8.782,53.709
8.792,73.995
8.802,54.281
8.812,40.568
8.822,42.854
8.832,53.141
8.842,57.427
8.852,72.714
8.862,102
8.872,82.286
8.882,69.573
8.892,86.864
8.902,49.156
8.912,89.447
8.922,47.739
8.932,40.03
8.942,83.322
8.952,71.613
8.962,80.905
8.972,48.236
8.982,54.568
8.992,64.995
9.002,80.422
9.012,48.849
9.022,84.276
9.032,86.704
9.042,78.131
9.052,82.558
9.062,88.985
9.072,84.412
9.082,112.84
9.092,119.27
9.102,137.69
9.112,134.12
9.122,153.55
9.132,201.97
9.142,159.4
9.152,158.83
9.162,168.26
9.172,189.68
9.182,186.11
9.192,166.54
9.202,159.96
9.212,166.39
9.222,140.82
9.232,163.25
9.242,145.67
9.252,157.1
9.262,182.53
9.272,115.95
9.282,128.38
9.292,103.81
9.302,71.236
9.312,104.66
9.322,94.09
9.332,71.518
9.342,79.945
9.352,102.37
9.362,73.799
9.372,42.226
9.382,36.573
9.392,48.889
9.402,102.21
9.412,30.523
9.422,68.804
9.432,88.085
9.442,81.367
9.452,95.648
9.462,92.93
9.472,47.211
9.482,42.492
9.492,49.794
9.502,60.095
9.512,54.397
9.522,64.698
9.532,56
9.542,60.302
9.552,53.603
9.562,44.905
9.572,74.226
9.582,78.548
9.592,60.889
9.602,62.231
9.612,62.573
9.622,89.915
9.632,78.256
9.642,63.598
9.652,77.94
9.662,46.281
9.672,10.623
9.682,67.824
9.692,77.025
9.702,50.226
9.712,76.427
9.722,79.628
9.732,48.829
9.742,50.03
9.752,66.231
9.762,61.432
9.772,56.719
9.782,35.005
9.792,83.291
9.802,60.578
9.812,75.864
9.822,59.151
9.832,56.437
9.842,35.724
9.852,67.01
9.862,56.296
9.872,36.583
9.882,56.869
9.892,39.156
9.902,76.442
9.912,49.729
9.922,100.02
9.932,74.302
9.942,84.588
9.952,52.874
9.962,62.161
9.972,56.447
9.982,53.734
9.992,67.02
10.002,21.307
10.012,81.593
10.022,44.879
10.032,58.166
10.042,68.452
10.052,75.739
10.062,78.025
10.072,41.312
10.082,44.598
10.092,59.884
10.102,84.171
10.112,77.457
10.122,68.744
10.132,80.03
10.142,51.317
10.152,33.603
10.162,80.889
10.172,66.176
10.182,92.462
10.192,67.749
10.202,73.035
10.212,54.322
10.222,71.608
10.232,93.894
10.242,92.181
10.252,84.467
10.262,106.75
10.272,91.04
10.282,81.327
10.292,127.61
10.302,99.899
10.312,120.19
10.322,141.47
10.332,175.76
10.342,214.05
10.352,252.33
10.362,296.62
10.372,342.9
10.382,454.19
10.392,488.48
