kilo-Electron Volt [keV],Counts
5.710,48.568
5.720,46.824
5.730,39.08
5.740,71.337
5.750,63.628
5.760,66.92
5.770,60.211
5.780,40.503
5.790,40.794
5.800,46.085
5.810,43.377
5.820,49.668
5.830,43.96
5.840,46.251
5.850,48.543
5.860,71.834
5.870,54.126
5.880,88.417
5.890,63.709
5.900,41
5.910,20.291
5.920,56.513
5.930,38.734
5.940,57.955
5.950,32.176
5.960,19.397
5.970,64.608
5.980,54.834
5.990,68.06
6.000,44.286
6.010,36.513
6.020,55.739
6.030,45.965
6.040,62.191
6.050,31.417
6.060,38.658
6.070,35.899
6.080,64.141
6.090,47.382
6.100,44.623
6.110,44.864
6.120,73.106
6.130,54.347
6.140,57.588
6.150,32.829
6.160,34.07
6.170,22.312
6.180,50.543
6.190,43.774
6.200,61.005
6.210,66.236
6.220,54.492
6.230,23.749
6.240,40.005
6.250,57.261
6.260,37.518
6.270,55.774
6.280,67.03
6.290,54.286
6.300,80.543
6.310,85.799
6.320,114.06
6.330,94.312
6.340,93.583
6.350,97.854
6.360,118.13
6.370,121.4
6.380,116.67
6.390,160.94
6.400,123.21
6.410,183.48
6.420,141.75
6.430,129.03
6.440,136.3
6.450,119.57
6.460,97.839
6.470,72.111
6.480,79.382
6.490,39.653
6.500,66.925
6.510,79.196
6.520,64.467
6.530,63.739
6.540,61.01
6.550,41.281
6.560,44.553
6.570,55.824
6.580,57.121
6.590,27.417
6.600,25.683
6.610,26.94
6.620,36.196
6.630,32.452
6.640,39.709
6.650,52.965
6.660,21.221
6.670,24.452
6.680,35.683
6.690,27.915
6.700,36.146
6.710,28.377
6.720,31.608
6.730,49.839
6.740,17.07
6.750,56.271
6.760,31.472
6.770,43.673
6.780,25.874
6.790,49.075
6.800,47.276
6.810,26.477
6.820,19.678
6.830,28.879
6.840,49.08
6.850,52.281
6.860,25.482
6.870,47.683
6.880,26.884
6.890,47.085
6.900,32.286
6.910,39.487
6.920,43.688
6.930,42.889
6.940,52.09
6.950,45.291
6.960,32.492
6.970,45.693
