kilo-Electron Volt [keV],Counts
5.600,52.698
5.610,35.995
5.620,46.266
5.630,46.538
5.640,36.809
5.650,46.08
5.660,49.352
5.670,35.623
5.680,47.884
5.690,55.146
5.700,43.407
5.710,52.668
5.720,38.93
5.730,40.191
5.740,36.513
5.750,41.829
5.760,34.146
5.770,37.447
5.780,61.749
5.790,35.05
5.800,42.352
5.810,51.653
5.820,47.955
5.830,51.256
5.840,62.558
5.850,54.859
5.860,36.161
5.870,47.457
5.880,59.754
5.890,54.05
5.900,55.347
5.910,53.643
5.920,63.945
5.930,70.246
5.940,51.548
5.950,61.849
5.960,69.151
5.970,46.452
5.980,47.754
5.990,58.055
6.000,45.357
6.010,32.658
6.020,35.92
6.030,56.181
6.040,41.442
6.050,22.704
6.060,55.93
6.070,53.156
6.080,47.382
6.090,46.608
6.100,55.834
6.110,25.06
6.120,51.286
6.130,10.513
6.140,46.668
6.150,24.824
6.160,35.98
6.170,27.136
6.180,40.291
6.190,45.447
6.200,26.603
6.210,54.759
6.220,41.915
6.230,52.07
6.240,40.226
6.250,45.382
6.260,58.538
6.270,50.693
6.280,56.849
6.290,65.005
6.300,90.161
6.310,148.32
6.320,125.47
6.330,159.63
6.340,194.78
6.350,192.94
6.360,192.1
6.370,227.28
6.380,236.47
6.390,270.65
6.400,275.84
6.410,214.03
6.420,239.21
6.430,221.4
6.440,219.6
6.450,170.81
6.460,165.02
6.470,157.22
6.480,121.43
6.490,138.63
6.500,79.839
6.510,70.045
6.520,86.251
6.530,49.457
6.540,44.663
6.550,68.869
6.560,39.075
6.570,40.281
6.580,43.487
6.590,35.693
6.600,34.899
6.610,33.106
6.620,31.312
6.630,26.518
6.640,38.724
6.650,47.93
6.660,35.136
6.670,40.342
6.680,31.548
6.690,58.754
6.700,25.96
6.710,15.166
6.720,37.342
6.730,52.518
6.740,23.693
6.750,32.869
6.760,19.045
6.770,40.221
6.780,37.397
6.790,44.573
6.800,33.749
6.810,25.97
6.820,58.191
6.830,15.412
6.840,38.623
6.850,43.834
6.860,42.045
6.870,53.256
6.880,44.467
6.890,47.678
6.900,40.889
6.910,47.101
6.920,37.312
6.930,44.523
6.940,41.734
6.950,47.945
6.960,34.156
6.970,33.367
6.980,47.578
6.990,57.789
7.000,44
7.010,54.211
7.020,49.422
7.030,47.633
7.040,59.844
7.050,75.055
7.060,56.266
7.070,72.477
7.080,52.688
7.090,72.899
7.100,61.111
7.110,57.322
7.120,75.533
7.130,33.744
7.140,38.955
7.150,30.166
7.160,62.377
7.170,34.588
7.180,35.799
7.190,42.01
7.200,21.221
7.210,35.422
7.220,21.623
7.230,25.824
7.240,33.025
7.250,34.226
7.260,40.427
7.270,27.628
7.280,48.829
7.290,41.03
7.300,21.231
7.310,31.422
7.320,43.613
7.330,27.804
7.340,30.995
7.350,35.186
7.360,32.377
7.370,38.568
7.380,25.759
7.390,51.95
7.400,36.141
7.410,46.332
7.420,58.523
7.430,40.714
7.440,54.905
7.450,47.095
7.460,59.286
7.470,65.477
7.480,49.668
7.490,56.859
7.500,52.05
7.510,27.241
7.520,49.432
7.530,37.623
7.540,46.814
7.550,32.005
7.560,42.196
7.570,47.387
7.580,33.578
7.590,24.769
7.600,33.95
7.610,41.131
7.620,36.312
7.630,29.492
7.640,37.673
7.650,29.854
7.660,33.035
7.670,32.216
7.680,43.397
7.690,28.583
7.700,28.769
7.710,31.955
7.720,15.141
7.730,32.271
7.740,33.402
7.750,16.558
7.760,31.714
7.770,20.869
7.780,26.025
7.790,39.181
7.800,35.337
7.810,41.492
7.820,30.648
7.830,23.804
7.840,22.96
7.850,25.116
7.860,29.271
7.870,18.427
7.880,35.583
7.890,31.739
7.900,16.894
7.910,27.045
7.920,31.196
7.930,32.347
7.940,22.497
7.950,23.648
7.960,40.799
7.970,25.95
7.980,40.111
7.990,26.271
8.000,25.432
8.010,19.593
8.020,44.754
8.030,40.915
8.040,15.075
8.050,24.216
8.060,47.357
8.070,46.497
8.080,37.638
8.090,33.779
8.100,31.92
8.110,23.06
8.120,27.201
8.130,17.342
8.140,26.482
8.150,27.623
8.160,18.764
8.170,25.905
8.180,35.045
8.190,34.186
8.200,34.327
8.210,18.467
8.220,44.608
8.230,31.749
8.240,35.889
8.250,24.03
8.260,18.246
8.270,32.462
8.280,28.678
8.290,29.894
8.300,28.111
8.310,42.327
8.320,44.543
8.330,27.759
8.340,36.975
8.350,14.191
8.360,36.377
8.370,33.563
8.380,31.749
8.390,31.935
8.400,27.121
8.410,36.307
8.420,11.492
8.430,24.658
8.440,23.824
8.450,20.99
8.460,25.156
8.470,23.322
8.480,17.487
8.490,29.653
8.500,39.819
8.510,34.985
8.520,44.151
8.530,25.317
8.540,27.482
8.550,24.648
8.560,28.814
8.570,36.98
8.580,28.146
8.590,38.312
8.600,38.477
8.610,14.643
8.620,45.809
8.630,20.975
8.640,34.141
8.650,41.307
8.660,31.472
8.670,40.638
8.680,35.804
8.690,31.97
8.700,31.136
8.710,34.302
8.720,17.467
8.730,41.633
8.740,23.799
8.750,21.965
8.760,30.131
8.770,18.296
8.780,22.462
8.790,8.6281
8.800,35.749
8.810,38.869
8.820,31.99
8.830,24.111
8.840,29.231
8.850,21.352
8.860,25.472
8.870,27.593
8.880,49.714
8.890,34.834
8.900,28.955
8.910,28.075
8.920,27.196
8.930,28.317
8.940,31.437
8.950,27.558
8.960,31.678
8.970,37.799
8.980,23.92
8.990,31.04
9.000,24.161
9.010,35.281
9.020,32.402
9.030,23.523
9.040,41.643
9.050,33.764
9.060,29.884
9.070,28.005
9.080,26.126
9.090,35.246
9.100,17.367
9.110,25.487
9.120,27.608
9.130,16.729
9.140,32.849
9.150,28.97
9.160,25.09
9.170,42.211
9.180,32.332
9.190,26.452
9.200,33.573
9.210,16.693
9.220,39.814
9.230,34.935
9.240,42.055
9.250,31.176
9.260,19.296
9.270,31.417
9.280,39.538
9.290,37.658
9.300,35.779
9.310,30.899
9.320,44.02
9.330,38.141
9.340,38.261
9.350,21.382
9.360,25.503
9.370,29.623
9.380,24.744
9.390,23.864
9.400,25.985
9.410,38.106
9.420,30.226
9.430,31.347
9.440,24.467
9.450,39.588
9.460,20.714
9.470,33.839
9.480,18.965
9.490,21.09
9.500,28.216
9.510,29.342
9.520,33.467
9.530,36.593
9.540,37.719
9.550,31.844
9.560,27.97
9.570,32.095
9.580,27.236
9.590,35.377
9.600,37.518
9.610,32.658
9.620,25.799
9.630,24.94
9.640,22.08
9.650,20.221
9.660,31.362
9.670,18.503
9.680,20.638
9.690,34.774
9.700,27.91
9.710,18.045
9.720,22.176
9.730,13.307
9.740,28.412
9.750,24.518
9.760,19.623
9.770,36.729
9.780,25.834
9.790,32.96
9.800,26.085
9.810,24.211
9.820,23.337
9.830,19.462
9.840,32.588
9.850,19.714
9.860,22.839
9.870,23.965
9.880,29.09
9.890,31.221
9.900,25.352
9.910,23.482
9.920,24.613
9.930,19.744
9.940,22.874
9.950,23.005
9.960,14.136
9.970,18.256
9.980,17.377
9.990,27.497
10.000,30.618
10.010,21.739
10.020,16.859
10.030,19.98
10.040,26.101
10.050,25.221
10.060,23.342
10.070,24.462
10.080,26.583
10.090,19.704
10.100,35.824
10.110,33.945
10.120,37.065
10.130,23.186
10.140,26.307
10.150,22.427
10.160,22.548
10.170,23.668
10.180,34.789
10.190,20.91
10.200,24.03
10.210,26.151
10.220,26.271
10.230,23.392
10.240,2.5126
10.250,32.558
10.260,19.603
10.270,24.648
10.280,14.693
10.290,26.739
10.300,14.784
10.310,15.829
10.320,26.874
10.330,21.92
10.340,42.965
10.350,38.01
10.360,25.055
