kilo-Electron Volt [keV],Counts
4.681,42.04
4.691,42.377
4.701,47.714
4.711,48.05
4.721,37.387
4.731,29.704
4.741,30.98
4.751,42.256
4.761,66.533
4.771,67.809
4.781,50.085
4.791,48.362
4.801,58.638
4.811,48.915
4.821,56.196
4.831,41.477
4.841,54.759
4.851,39.04
4.861,47.322
4.871,47.603
4.881,44.884
4.891,42.166
4.901,51.447
4.911,54.729
4.921,50.01
4.931,42.291
4.941,54.573
4.951,57.915
4.961,52.256
4.971,46.598
4.981,57.94
4.991,27.281
5.001,37.573
5.011,48.864
5.021,44.156
5.031,56.447
5.041,52.739
5.051,60.03
5.061,48.322
5.071,54.613
5.081,63.905
5.091,55.196
5.101,51.487
5.111,45.779
5.121,36.07
5.131,48.362
5.141,41.653
5.151,15.945
5.161,23.156
5.171,52.367
5.181,57.578
5.191,55.789
5.201,69
5.211,52.211
5.221,38.422
5.231,53.633
5.241,55.844
5.251,31.055
5.261,34.266
5.271,62.477
5.281,44.688
5.291,47.899
5.301,40.111
5.311,50.322
5.321,81.533
5.331,58.744
5.341,59.955
5.351,52.166
5.361,47.377
5.371,54.588
5.381,50.799
5.391,59.01
5.401,56.221
5.411,46.432
5.421,63.643
5.431,47.854
5.441,65.065
5.451,47.276
5.461,52.487
5.471,39.698
5.481,78.91
5.491,63.121
5.501,39.332
5.511,56.543
5.521,60.754
5.531,53.965
5.541,46.176
5.551,51.387
5.561,45.598
5.571,33.809
5.581,39.02
5.591,34.231
5.601,49.442
5.611,52.653
5.621,49.864
5.631,44.075
5.641,30.286
5.651,38.497
5.661,29.709
5.671,68.925
5.681,54.141
5.691,45.357
5.701,42.573
5.711,38.789
5.721,45.005
5.731,27.221
5.741,50.432
5.751,64.643
5.761,52.854
5.771,42.065
5.781,24.276
5.791,30.467
5.801,62.658
5.811,50.849
5.821,50.04
5.831,65.231
5.841,44.422
5.851,55.613
5.861,24.804
5.871,31.99
5.881,47.176
5.891,31.362
5.901,27.548
5.911,34.734
5.921,31.92
5.931,57.106
5.941,42.296
5.951,35.487
5.961,46.678
5.971,54.869
5.981,42.06
5.991,53.251
6.001,28.442
6.011,60.633
6.021,36.824
6.031,50.015
6.041,40.206
6.051,54.397
6.061,52.588
6.071,49.824
6.081,34.06
6.091,41.296
6.101,46.533
6.111,38.769
6.121,12.005
6.131,22.151
6.141,68.296
6.151,45.457
6.161,36.618
6.171,44.779
6.181,49.94
6.191,46.101
6.201,41.261
6.211,29.422
6.221,46.583
6.231,44.744
6.241,50.905
6.251,39.065
6.261,53.226
6.271,30.387
6.281,51.548
6.291,43.709
6.301,61.869
6.311,76.03
6.321,85.191
6.331,72.352
6.341,91.513
6.351,85.673
6.361,110.83
6.371,98.995
6.381,121.16
6.391,89.317
6.401,121.48
6.411,130.64
6.421,84.799
6.431,106.96
6.441,107.12
6.451,97.281
6.461,77.442
6.471,93.603
6.481,49.764
6.491,60.925
6.501,63.085
6.511,54.246
6.521,43.407
6.531,41.568
6.541,40.729
6.551,56.905
6.561,37.08
6.571,22.256
6.581,35.432
6.591,45.608
6.601,44.784
6.611,36.96
6.621,39.136
6.631,25.312
6.641,39.487
6.651,42.663
6.661,17.839
6.671,16
6.681,26.151
6.691,36.302
6.701,23.452
6.711,35.603
6.721,55.754
6.731,36.905
6.741,41.065
6.751,33.226
6.761,21.387
6.771,40.548
6.781,49.709
6.791,33.869
6.801,17.03
6.811,37.186
6.821,23.342
6.831,30.497
6.841,45.653
6.851,41.809
6.861,28.965
6.871,22.121
6.881,35.276
6.891,58.432
6.901,37.588
6.911,21.744
6.921,25.899
6.931,7.0553
6.941,31.151
6.951,23.246
6.961,37.342
6.971,37.442
6.981,43.543
6.991,42.643
7.001,31.744
7.011,44.844
7.021,49.945
7.031,65.045
7.041,66.146
7.051,54.246
7.061,56.347
7.071,41.447
7.081,26.548
7.091,30.648
7.101,27.749
7.111,37.849
7.121,25.95
7.131,34.05
7.141,35.151
7.151,33.251
7.161,29.352
7.171,39.452
7.181,38.553
7.191,42.653
7.201,36.779
7.211,17.905
7.221,17.03
7.231,25.156
7.241,40.281
7.251,28.407
7.261,32.533
7.271,12.658
7.281,25.784
7.291,40.91
7.301,23.035
7.311,28.161
7.321,30.286
7.331,27.412
7.341,35.538
7.351,36.663
7.361,22.789
7.371,20.915
7.381,15.04
7.391,46.166
7.401,37.291
7.411,40.417
7.421,17.543
7.431,29.668
7.441,27.794
7.451,23.92
7.461,44.045
7.471,25.171
7.481,35.296
7.491,28.422
7.501,27.548
7.511,17.673
7.521,66.799
7.531,38.925
7.541,32.05
7.551,27.176
7.561,40.302
7.571,34.427
7.581,29.553
7.591,24.678
7.601,32.804
7.611,34.93
7.621,28.055
7.631,31.181
7.641,32.307
7.651,14.432
7.661,44.553
7.671,30.673
7.681,21.794
7.691,34.915
7.701,19.035
7.711,31.156
7.721,23.276
7.731,25.397
7.741,46.518
7.751,39.638
7.761,22.759
7.771,27.879
7.781,23
7.791,32.121
7.801,26.241
7.811,23.362
7.821,44.482
7.831,23.603
7.841,40.724
7.851,22.844
7.861,50.965
7.871,32.085
7.881,20.206
7.891,31.327
7.901,24.497
7.911,29.668
7.921,16.839
7.931,28.005
7.941,32.171
7.951,28.337
7.961,17.503
7.971,34.668
7.981,38.834
7.991,26
8.002,47.166
8.012,18.332
8.022,30.497
8.032,39.663
8.042,25.829
8.052,9.995
8.062,25.116
8.072,37.236
8.082,25.357
8.092,18.477
8.102,29.598
8.112,30.719
8.122,17.839
8.132,7.9598
8.142,24.065
8.152,16.171
8.162,14.276
8.172,28.382
8.182,35.487
8.192,27.593
8.202,14.698
8.212,27.804
8.222,29.91
8.232,35.015
8.242,21.121
8.252,26.226
8.262,28.332
8.272,19.447
8.282,15.563
8.292,29.678
8.302,30.794
8.312,27.91
8.322,29.025
8.332,34.141
8.342,45.256
8.352,42.372
8.362,29.487
8.372,33.618
8.382,26.749
8.392,18.879
8.402,30.01
8.412,20.141
8.422,30.271
8.432,12.402
8.442,31.533
8.452,19.663
8.462,18.794
8.472,39.925
8.482,29.055
8.492,39.186
8.502,27.317
8.512,27.447
8.522,27.578
8.532,9.7085
8.542,12.824
8.552,27.94
8.562,25.055
8.572,26.171
8.582,19.286
8.592,32.402
8.602,34.518
8.612,20.633
8.622,25.749
8.632,42.864
8.642,13.98
8.652,24.095
8.662,21.211
8.672,24.327
8.682,23.442
8.692,27.558
8.702,28.673
8.712,35.789
8.722,9.9045
8.732,34.01
8.742,28.116
8.752,24.221
8.762,19.327
8.772,15.432
8.782,22.538
8.792,25.643
8.802,18.749
8.812,17.854
8.822,26.96
8.832,28.065
8.842,36.171
8.852,33.276
8.862,29.382
8.872,20.487
8.882,22.593
8.892,28.698
8.902,29.804
8.912,17.91
8.922,30.015
8.932,25.121
8.942,20.226
8.952,11.332
8.962,25.432
8.972,29.533
8.982,21.633
8.992,28.734
9.002,12.834
9.012,19.935
9.022,23.035
9.032,17.136
9.042,18.236
9.052,25.337
9.062,14.437
9.072,23.538
9.082,25.638
9.092,15.739
9.102,28.839
9.112,13.94
9.122,23.04
9.132,19.141
9.142,21.246
9.152,26.367
9.162,23.487
9.172,31.608
9.182,8.7286
9.192,21.824
9.202,21.92
9.212,25.015
9.222,23.111
9.232,15.206
9.242,26.302
9.252,18.397
9.262,25.492
9.272,21.593
9.282,24.693
9.292,32.809
9.302,26.925
9.312,14.04
9.322,33.156
9.332,23.271
9.342,19.387
9.352,21.503
9.362,17.618
9.372,16.734
9.382,25.849
9.392,16.965
9.402,28.08
9.412,23.196
9.422,30.312
9.432,29.427
9.442,31.543
9.452,21.658
9.462,24.774
9.472,23.889
9.482,29.005
9.492,17.121
9.502,32.236
9.512,22.352
9.522,24.467
9.532,27.583
9.542,14.698
9.552,23.814
9.562,24.93
9.572,25.045
9.582,19.161
9.592,23.276
9.602,33.392
9.612,27.508
9.622,29.623
9.632,27.739
9.642,28.854
9.652,29.97
9.662,17.085
9.672,17.201
9.682,17.317
9.692,21.432
9.702,29.548
9.712,31.663
9.722,19.779
9.732,21.894
9.742,30.01
9.752,15.126
9.762,34.241
9.772,18.357
9.782,22.472
9.792,27.598
9.802,21.724
9.812,27.849
9.822,19.975
9.832,29.101
9.842,18.226
9.852,23.352
9.862,17.477
9.872,22.603
9.882,6.7286
9.892,30.804
9.902,32.879
9.912,7.9548
9.922,23.03
9.932,27.106
9.942,30.181
9.952,29.256
9.962,25.332
9.972,13.407
9.982,10.482
9.992,17.558
10.002,25.633
10.012,20.709
10.022,24.784
10.032,23.859
10.042,10.935
10.052,21.01
10.062,27.085
10.072,21.161
10.082,15.236
10.092,24.312
10.102,46.387
10.112,18.462
10.122,13.538
10.132,21.613
10.142,22.688
10.152,24.764
10.162,19.839
10.172,23.915
10.182,24.99
10.192,21.065
10.202,25.141
10.212,23.216
10.222,17.291
10.232,22.367
10.242,19.442
10.252,7.5176
10.262,34.583
10.272,32.648
10.282,19.714
10.292,20.779
10.302,23.844
10.312,17.91
10.322,15.975
10.332,19.04
10.342,17.106
10.352,5.1709
10.362,31.221
10.372,24.271
10.382,17.322
10.392,20.372
10.402,26.422
10.412,24.472
10.422,24.523
10.432,20.573
10.442,21.623
10.452,13.673
10.462,15.724
10.472,5.7739
10.482,15.824
10.492,20.874
10.502,24.925
10.512,20.975
10.522,15.035
10.532,23.095
10.542,11.156
10.552,18.216
10.562,14.276
10.572,27.337
10.582,20.397
10.592,19.457
10.602,32.518
10.612,15.578
10.622,21.638
10.632,16.698
10.642,22.759
10.652,13.819
10.662,21.879
10.672,15.94
10.682,18.01
10.692,19.08
10.702,18.151
10.712,16.221
10.722,23.291
10.732,15.362
10.742,23.432
10.752,23.503
10.762,19.573
10.772,11.643
10.782,23.714
10.792,39.784
10.802,11.854
10.812,17.925
10.822,12.995
10.832,22.065
10.842,24.136
10.852,27.206
10.862,21.276
10.872,21.347
10.882,12.417
10.892,18.487
10.902,20.558
10.912,18.628
10.922,20.698
10.932,10.769
10.942,16.839
10.952,13.91
10.962,16.98
10.972,28.05
10.982,16.121
10.992,25.191
11.002,16.261
11.012,12.332
11.022,13.402
11.032,17.472
11.042,20.543
11.052,16.613
11.062,23.683
11.072,12.754
11.082,14.824
11.092,29.894
11.102,19.965
11.112,10.035
11.122,9.1055
11.132,6.1709
11.142,21.231
11.152,8.2915
11.162,14.352
11.172,11.412
11.182,17.472
11.192,29.533
11.202,17.593
11.212,9.6533
11.222,23.714
11.232,19.774
11.242,14.834
11.252,5.8945
11.262,19.95
11.272,3.005
11.282,9.0452
11.292,16.085
11.302,14.126
11.312,15.166
11.322,14.206
11.332,25.256
11.342,11.307
11.352,12.357
11.362,17.407
11.372,13.457
11.382,5.5075
11.392,21.558
11.402,23.608
11.412,13.658
11.422,11.709
11.432,16.759
11.442,20.809
11.452,17.859
11.462,22.91
11.472,20.96
11.482,18.01
11.492,22.06
11.502,7.1106
11.512,18.161
11.522,24.211
11.532,8.2613
11.542,17.312
11.552,24.362
11.562,9.4121
11.572,21.462
11.582,22.513
11.592,20.563
11.602,19.613
11.612,12.663
11.622,11.714
11.632,16.764
11.642,10.814
11.652,9.8643
11.662,9.9146
11.672,11.965
11.682,19.015
11.692,9.0653
11.702,13.116
11.712,10.166
11.722,12.216
11.732,6.2663
11.742,18.317
11.752,9.3668
11.762,10.417
11.772,3.4673
11.782,20.508
11.792,17.548
11.802,8.5879
11.812,15.628
11.822,9.6683
11.832,13.709
11.842,6.7487
11.852,22.789
11.862,10.829
11.872,12.869
11.882,16.91
11.892,17.95
11.902,24.99
11.912,26.03
11.922,24.07
11.932,21.111
11.942,17.156
11.952,18.201
11.962,9.2462
11.972,27.291
11.982,12.337
11.992,14.392
12.002,16.447
12.012,19.503
12.022,9.5578
12.032,10.613
12.042,21.668
12.052,10.724
12.062,16.779
12.072,16.834
12.082,5.8894
12.092,18.945
12.102,19
12.112,7.0553
12.122,13.111
12.132,18.166
12.142,14.221
12.152,8.2764
12.162,11.332
12.172,12.387
12.182,18.442
12.192,12.497
12.202,10.553
12.212,20.613
12.222,13.673
12.232,11.734
12.242,6.794
12.252,13.854
12.262,10.915
12.272,6.9749
12.282,16.035
12.292,19.095
12.302,9.1558
12.312,21.216
12.322,10.276
12.332,11.337
12.342,10.397
12.352,6.4573
12.362,12.518
12.372,20.578
12.382,11.638
12.392,18.698
12.402,10.759
12.412,15.819
12.422,18.879
12.432,14.94
12.442,13
12.452,10.06
12.462,10.121
12.472,20.181
12.482,22.241
12.492,7.3015
12.502,5.3618
12.512,26.412
12.522,11.462
12.532,9.5126
12.542,17.563
12.552,9.6131
12.562,8.6633
12.572,18.714
12.582,7.7638
12.592,9.8141
12.602,12.864
12.612,15.915
12.622,18.965
12.632,16.015
12.642,12.065
12.652,6.1156
12.662,4.1658
12.672,17.206
12.682,11.246
12.692,7.2864
12.702,17.327
12.712,12.367
12.722,10.407
12.732,11.447
12.742,19.487
12.752,16.528
12.762,5.5678
12.772,6.608
12.782,5.6482
12.792,13.688
12.802,15.729
12.812,15.769
12.822,16.809
12.832,11.849
12.842,13.899
12.852,9.9497
12.862,14
12.872,6.0503
12.882,16.101
12.892,8.1508
12.902,11.201
12.912,9.2513
12.922,7.3015
12.932,12.352
12.942,21.402
12.952,8.4523
12.962,13.503
12.972,18.553
12.982,18.603
12.992,9.6533
13.002,7.7035
13.012,15.754
13.022,14.804
13.032,8.8543
13.042,17.93
13.052,17.005
13.062,8.0804
13.072,25.156
13.082,14.231
13.092,9.3065
13.102,12.382
13.112,8.4573
13.122,4.5327
13.132,16.598
13.142,14.663
13.152,12.729
13.162,10.794
13.172,7.8593
13.182,9.9246
13.192,8.9899
13.202,14.055
13.212,10.121
13.222,11.186
13.232,22.251
13.242,16.317
13.252,17.382
13.262,8.4472
13.272,25.513
13.282,16.578
13.292,12.643
13.302,17.709
13.312,3.7739
13.322,12.829
13.332,9.8844
13.342,15.94
13.352,10.995
13.362,19.05
13.372,18.106
13.382,9.1608
13.392,12.216
13.402,23.271
13.412,8.3266
13.422,10.382
13.432,17.437
13.442,11.492
13.452,13.548
13.462,15.603
13.472,15.658
13.482,10.714
13.492,10.769
13.502,15.824
13.512,14.879
13.522,13.935
13.532,6.9899
13.542,17.045
13.552,10.101
13.562,9.1558
13.572,9.2111
13.582,11.266
13.592,10.322
13.602,14.377
13.612,12.432
13.622,7.4874
13.632,9.5427
13.642,11.598
13.652,12.653
13.662,12.709
13.672,14.764
13.682,10.819
13.692,15.874
13.702,10.93
13.712,27.985
13.722,10.04
13.732,15.095
13.742,16.151
13.752,10.206
13.762,11.261
13.772,8.3166
13.782,14.372
13.792,15.427
13.802,11.482
13.812,11.538
13.822,11.593
13.832,8.6482
13.842,8.7035
13.852,13.759
13.862,11.814
13.872,7.8693
13.882,7.9246
13.892,20.985
13.902,10.045
13.912,16.106
13.922,6.1658
13.932,15.221
13.942,13.276
13.952,12.332
13.962,9.3869
13.972,4.4422
13.982,4.4874
13.992,18.533
14.002,8.5779
14.012,25.638
14.022,7.6985
14.032,8.7588
14.042,11.819
14.052,11.879
14.062,19.94
14.072,10
14.082,14.06
14.092,11.121
14.102,15.181
14.112,10.241
14.122,16.302
14.132,19.362
14.142,6.4221
14.152,10.482
14.162,6.5427
14.172,10.603
14.182,8.6633
14.192,4.7236
14.202,18.779
14.212,11.834
14.222,15.889
14.232,14.945
14.242,19
14.252,15.055
14.262,10.111
14.272,17.166
14.282,23.221
14.292,12.276
14.302,12.332
14.312,10.387
14.322,15.442
14.332,20.497
14.342,7.5528
14.352,16.608
14.362,11.663
14.372,8.7186
14.382,8.7739
14.392,13.829
14.402,15.884
14.412,11.94
14.422,21.995
14.432,11.05
14.442,15.106
14.452,15.161
14.462,10.216
14.472,20.271
14.482,15.327
14.492,11.382
14.502,14.437
14.512,21.492
14.522,14.548
14.532,12.603
14.542,12.658
14.552,8.7136
14.562,17.769
14.572,19.824
14.582,11.879
14.592,10.935
14.602,13.99
14.612,22.045
14.622,14.101
14.632,11.156
14.642,13.211
14.652,13.266
14.662,10.322
14.672,9.3769
14.682,14.432
14.692,13.487
14.702,10.543
14.712,14.598
14.722,13.653
14.732,9.7085
14.742,13.764
14.752,11.819
14.762,15.874
14.772,12.93
14.782,8.9849
14.792,16.04
14.802,18.095
14.812,9.1508
14.822,6.206
14.832,15.251
14.842,11.296
14.852,19.342
14.862,10.387
14.872,6.4322
14.882,11.477
14.892,14.523
14.902,17.568
14.912,12.613
14.922,17.658
14.932,11.704
14.942,12.749
14.952,9.794
14.962,14.839
14.972,11.884
14.982,8.9296
14.992,10.975
15.002,17.02
15.012,19.065
15.022,2.1106
15.032,18.131
15.042,10.151
15.052,14.171
15.062,14.191
15.072,7.2111
15.082,17.231
15.092,12.251
15.102,13.271
15.112,7.2915
15.122,17.312
15.132,15.332
15.142,11.352
15.152,15.372
15.162,14.392
15.172,11.412
15.182,13.432
15.192,17.452
15.202,15.472
15.212,12.492
15.222,9.5126
15.232,10.533
15.242,8.5528
15.252,12.573
15.262,11.593
15.272,11.613
15.282,12.633
15.292,3.6533
15.302,15.673
15.312,12.693
15.322,12.714
15.332,10.734
15.342,11.754
15.352,8.7739
15.362,17.794
15.372,5.8141
15.382,13.834
15.392,14.854
15.402,10.874
15.412,11.894
15.422,12.915
15.432,15.935
15.442,13.955
15.452,7.9749
15.462,7.995
15.472,15.015
15.482,16.035
15.492,12.055
15.502,9.0754
15.512,5.0955
15.522,9.1156
15.532,11.136
15.542,10.156
15.552,18.176
15.562,16.196
15.572,9.2161
15.582,10.236
15.592,8.2563
15.602,9.2764
15.612,5.2965
15.622,7.3166
15.632,11.337
15.642,18.357
15.652,12.377
15.662,10.397
15.672,15.417
15.682,10.437
15.692,18.457
15.702,11.477
15.712,8.4975
15.722,8.5176
15.732,12.538
15.742,8.5578
15.752,10.578
15.762,9.598
15.772,5.6181
15.782,15.638
15.792,11.658
15.802,10.678
15.812,8.6985
15.822,14.719
15.832,18.739
15.842,3.7588
15.852,12.779
15.862,19.799
15.872,2.8191
15.882,15.834
15.892,9.8492
15.902,8.8643
15.912,5.8794
15.922,9.8945
15.932,7.9095
15.942,8.9246
15.952,11.94
15.962,6.9548
15.972,11.97
15.982,14.985
15.992,0
16.002,9.9899
16.012,8.9799
16.022,7.9698
16.032,9.9598
16.042,8.9497
16.052,10.94
16.062,16.93
16.072,11.92
16.082,9.9095
16.092,9.8995
16.102,11.889
16.112,6.8794
16.122,12.869
16.132,5.8593
16.142,5.8492
16.152,9.8492
16.162,5.8492
16.172,9.8492
16.182,12.849
16.192,8.8492
16.202,8.8492
16.212,11.849
16.222,7.8492
16.232,8.8492
16.242,10.849
16.252,15.849
16.262,7.8492
16.272,4.8492
16.282,8.8492
16.292,9.8492
16.302,13.849
16.312,7.8492
16.322,5.8492
16.332,4.8492
16.342,11.849
16.352,7.8492
16.362,8.8492
16.372,11.849
16.382,3.8492
16.392,13.849
16.402,7.8492
16.412,9.8492
16.422,8.8492
16.432,5.8492
16.442,4.8492
16.452,8.8492
16.462,13.849
16.472,5.8492
16.482,14.849
16.492,13.849
16.502,6.8492
16.512,6.8492
16.522,7.8492
16.532,7.8492
16.542,11.849
16.552,6.8492
16.562,9.8492
16.572,14.849
16.582,6.8492
16.592,13.849
16.602,10.849
16.612,6.8492
16.622,7.8492
16.632,8.8492
16.642,5.8492
16.652,8.8492
16.662,11.849
16.672,7.8492
16.682,9.8492
16.692,10.849
16.702,6.8492
16.712,12.849
16.722,11.849
16.732,9.8492
16.742,10.849
16.752,7.8492
16.762,5.8492
16.772,6.8492
16.782,8.8492
16.792,12.849
16.802,8.8492
16.812,7.8492
16.822,11.849
16.832,8.8492
16.842,8.8492
16.852,7.8492
16.862,9.8492
16.872,7.8492
16.882,9.8492
16.892,2.8492
16.902,5.8492
16.912,8.8492
16.922,6.8492
16.932,8.8492
16.942,2.8492
16.952,11.849
16.962,11.849
16.972,10.849
16.982,4.8492
16.992,3.8492
17.002,8.8492
17.012,5.8492
17.022,4.8492
17.032,2.8492
17.042,11.849
17.052,6.8492
17.062,4.8492
17.072,9.8492
17.082,6.8492
17.092,10.849
17.102,8.8492
17.112,6.8492
17.122,8.8492
17.132,11.849
17.142,4.8492
17.152,5.8492
17.162,6.8492
17.172,12.849
17.182,4.8492
17.192,8.8492
17.202,12.849
17.212,9.8492
17.222,4.8492
17.232,6.8492
17.242,3.8492
